num_detectors,num_angles,image_size,source_to_center,center_to_detector,detector_spacing,sparsity,non_zero_elements,total_elements,matrix_shape
457,610,100,1030.9702117216646,407.4868608349944,1.1213376340475565,0.9965291290311009,9675747,2787700000,"(278770, 10000)"
487,398,226,1117.839452267066,607.5536939295971,1.1042761599527315,0.9963268340317654,36363817,9899856776,"(193826, 51076)"
398,715,158,981.8782596297683,495.2177921750822,1.3729333170034708,0.9964832658040123,24982899,7104005480,"(284570, 24964)"
303,594,226,1065.657528332737,443.2890917363949,0.5949960290902621,0.9939304981132897,55795478,9192760632,"(179982, 51076)"
459,471,173,1129.939059054409,497.88597902219544,0.9842977243849294,0.9959281397775923,26346241,6470320581,"(216189, 29929)"
401,532,204,1031.1734561043806,526.4568443668561,1.2280068560127577,0.9960749997983335,34846248,8878024512,"(213332, 41616)"
431,709,76,818.3771702634535,550.4718088623576,1.7550532682938327,0.9971815130314489,4974698,1765024304,"(305579, 5776)"
264,423,104,976.5143795505707,300.27037260484167,1.9370476539559585,0.9967400476779312,3937515,1207844352,"(111672, 10816)"
359,712,97,1152.8591056167995,420.7462017505689,1.811635053896072,0.9973255355152629,6432129,2405015672,"(255608, 9409)"
396,407,231,944.1741533589044,332.968212282192,1.4967632171191305,0.997072288913368,25179191,8600299092,"(161172, 53361)"
340,386,165,1050.2417096659817,590.3953453881782,1.632848235601304,0.9964063099197343,12840287,3573009000,"(131240, 27225)"
475,695,87,1081.4792159056178,300.4345214766895,1.215210062391371,0.99717919137373,7048400,2498716125,"(330125, 7569)"
323,663,121,1007.7777018546543,478.0267507114617,0.5120938535287651,0.989776302588977,32054926,3135355509,"(214149, 14641)"
431,421,172,1077.6124004488443,491.0800965751061,0.8434203011885648,0.9948849467691186,27457843,5368046384,"(181451, 29584)"
301,412,90,925.3405909763625,652.3955979921083,0.7056939421153184,0.9897686683447201,10277344,1004497200,"(124012, 8100)"
324,688,237,857.1412267339575,512.2033106186724,0.5127121129295144,0.994094179208196,73945271,12520744128,"(222912, 56169)"
340,585,153,1088.9728105457289,551.232015336361,0.7270611962664215,0.9925086214171106,34880234,4656050100,"(198900, 23409)"
466,675,239,976.9535477756338,386.8978711565972,1.8448894184134725,0.9979168212416675,37429328,17967410550,"(314550, 57121)"
327,423,214,1092.0036595583913,440.61425615325186,1.1440831122678181,0.995231560398708,30205912,6334548516,"(138321, 45796)"
327,486,134,1057.8482272751592,399.26681087433286,1.4014985926450176,0.9961654762966377,10942210,2853603432,"(158922, 17956)"
401,713,70,1139.1568417759836,563.3621480340576,0.9524740003657979,0.9950151719479102,6983613,1400973700,"(285913, 4900)"
352,560,139,1058.4679098563465,613.520639830567,1.6906670475900714,0.9966131989064453,12898820,3808555520,"(197120, 19321)"
378,613,162,845.0974650415234,499.833016509063,1.3908946522065846,0.9961281716432836,23544984,6081102216,"(231714, 26244)"
262,544,145,852.7931522930808,644.325601574699,1.3525705831594415,0.9936700497542056,18968653,2996651200,"(142528, 21025)"
443,639,238,869.1081248603044,488.40585039393,1.9810493972566021,0.9977123208614487,36682051,16034613588,"(283077, 56644)"
293,368,214,827.0130277091068,404.87411086482683,0.5597402929057846,0.9935344421927882,31926329,4937907904,"(107824, 45796)"
286,563,193,914.5951200383029,585.0516304405003,1.6506650009985864,0.9955529507176727,26672332,5997759482,"(161018, 37249)"
472,719,166,832.9711247698583,514.6259264280061,1.424070583500122,0.9969200948276559,28802117,9351624608,"(339368, 27556)"
398,402,143,831.6086247900269,668.3699435090944,1.9614700765318434,0.9970473737979202,9660279,3271758204,"(159996, 20449)"
335,634,147,956.2926011873399,553.7176989413026,1.751789703777129,0.9965639420447583,15769910,4589535510,"(212390, 21609)"
289,518,242,974.99441722023,681.3711906864289,0.8579560822759488,0.9943751389385704,49313989,8767147928,"(149702, 58564)"
381,404,175,846.3946326177473,544.9187177682888,0.58254292952966,0.9925357453373491,35185918,4713922500,"(153924, 30625)"
345,421,67,1083.1602428472393,580.5998444895464,0.7457489464031113,0.9923951480694992,4958400,652004805,"(145245, 4489)"
433,627,196,1113.1948406174984,588.3062072373837,0.7504444312885712,0.994192169390115,60573340,10429598256,"(271491, 38416)"
320,497,251,1154.5659038962624,608.5721161958498,0.5440343767592053,0.994435879155666,55750705,10019679040,"(159040, 63001)"
475,499,198,825.5487956492592,584.9292992801982,1.364977512071276,0.9966204124884483,31404236,9292328100,"(237025, 39204)"
295,614,180,1004.3127517703888,322.1756443369686,1.789039674031207,0.9968007073904358,18775407,5868612000,"(181130, 32400)"
341,548,104,902.0464324156312,341.16196600874787,1.3608684577880847,0.9962123737068522,7655415,2021164288,"(186868, 10816)"
315,476,253,1003.5299539642588,317.61516290512384,1.7943927423539168,0.9970105729908809,28691054,9597509460,"(149940, 64009)"
381,383,184,945.5905985324963,668.090618103995,0.7684414006526775,0.9932871857528714,33163780,4940369088,"(145923, 33856)"
274,643,246,1096.2663312426307,467.7477217451194,0.9827030217080919,0.9946829724852208,56689243,10661829912,"(176182, 60516)"
469,523,133,1130.398798221013,528.6143850469832,0.6791013945122168,0.9941227125995906,25500855,4338881743,"(245287, 17689)"
282,451,121,1121.7352077835026,692.565545576598,1.9311191111906414,0.9962127322251253,7052164,1862071662,"(127182, 14641)"
291,598,136,1109.4109918023541,424.2791096189645,0.6295782836499593,0.9910924659595529,28670118,3218636928,"(174018, 18496)"
489,364,158,880.2684613811823,525.5226963296748,0.9558639609021244,0.9956321369834743,19408565,4443492144,"(177996, 24964)"
380,597,158,1036.6763739939265,497.3442703419539,1.6589198944257866,0.9970024803626947,16975952,5663333040,"(226860, 24964)"
356,639,126,860.2265507172879,672.9590130151394,0.5358653839640066,0.9898879913804564,36519883,3611535984,"(227484, 15876)"
433,685,241,1150.87944570063,680.3961048573774,0.5021930608033667,0.994312183150135,97984675,17227115005,"(296605, 58081)"
448,517,90,882.0777491623595,693.246296757959,1.129723763004268,0.9955013998265329,8439777,1876089600,"(231616, 8100)"
286,432,246,911.9301083476146,317.5601062812638,0.8472088601137041,0.9946279641365445,40166029,7476872832,"(123552, 60516)"
467,718,159,983.3832114176595,599.1597595360947,1.3711559410643988,0.9967895434477007,27214626,8476870986,"(335306, 25281)"
324,686,164,829.932193731951,527.1282913156833,1.1524743176524779,0.9943975733149616,33491377,5978012544,"(222264, 26896)"
322,481,138,904.396375569444,426.0035661639033,1.7012252329992428,0.9965708230790009,10114607,2949572808,"(154882, 19044)"
423,522,179,908.7823487329817,329.8749743209919,0.8040689394188505,0.9948731703996108,36271525,7074845046,"(220806, 32041)"
311,439,91,865.7499922799072,486.4220449746647,1.1097688278638207,0.9942302535517245,6523256,1130596649,"(136529, 8281)"
439,466,179,923.3230872850019,406.0031707658833,0.6798703345330903,0.9939405132969525,39718454,6554755534,"(204574, 32041)"
336,711,141,1130.55467517586,578.7511932948305,0.5604947121629951,0.9910738551470527,42394648,4749491376,"(238896, 19881)"
423,435,87,1084.4629593140446,687.3600016705476,1.0943666940196566,0.9955028966787262,6263268,1392733845,"(184005, 7569)"
281,706,140,904.0667170884896,696.2706481631628,0.5466231400381394,0.9903119575484363,37670651,3888365600,"(198386, 19600)"
463,591,206,1099.2313788834836,399.94105128862043,1.1930648733143583,0.9968424575122663,36665036,11611889988,"(273633, 42436)"
327,422,67,824.6676737975249,612.3839973883844,0.8334321990316573,0.9918517382824987,5047482,619455066,"(137994, 4489)"
357,565,159,1074.514104814224,675.0299592157752,0.6260591363421506,0.9920253187174841,40665325,5099304105,"(201705, 25281)"
388,398,69,1198.8645704521896,379.1001346781733,1.4689803433801754,0.9970586415252499,2162524,735212664,"(154424, 4761)"
321,407,148,849.0110637029895,676.9122644096461,0.5759565513728842,0.990991989001997,25778152,2861691888,"(130647, 21904)"
477,562,191,811.7929172001166,573.2851667006731,0.7592108177461838,0.9941319133259284,57387585,9779607594,"(268074, 36481)"
365,455,134,911.9418217122895,653.3695195574504,0.5519741655972589,0.9905805785410116,28089117,2982042700,"(166075, 17956)"
381,691,139,999.5566439985996,653.1114296635646,1.2185463949402318,0.9954545555263467,23121126,5086658991,"(263271, 19321)"
300,503,162,854.8944068528259,379.78312266663465,1.8269787743374475,0.9966298697173258,13346456,3960219600,"(150900, 26244)"
383,682,203,1117.938497720748,695.7614463046136,1.6728736502681374,0.9967625965436782,34847534,10764038054,"(261206, 41209)"
439,605,203,1112.5740423341974,437.6136479159504,1.348476672571822,0.9969906107964339,32937477,10944904355,"(265595, 41209)"
420,558,133,871.9263494791477,427.55102693175184,0.8285302821096419,0.9945309107015216,22672624,4145594040,"(234360, 17689)"
399,389,184,1011.7729167861727,606.7368673801092,1.9994086202170192,0.9974362833113978,13471879,5254823616,"(155211, 33856)"
337,411,127,1062.7457685504937,406.6108004262732,1.724427742413102,0.9969653605620106,6779322,2233979403,"(138507, 16129)"
284,472,211,1138.6020361860533,618.9562749517636,1.0322069518477397,0.9940703001830005,35388158,5967951008,"(134048, 44521)"
344,450,124,1037.0078036725652,622.4840901437553,1.54643984539937,0.99616310789727,9132589,2380204800,"(154800, 15376)"
270,720,243,940.6728593932353,527.0605461704924,0.7131534356226275,0.9942997538070322,65433842,11479125600,"(194400, 59049)"
352,612,202,923.6212288604878,496.1745680509917,0.6353860652763543,0.993441416069388,57651008,8790160896,"(215424, 40804)"
375,668,120,807.9711959554211,491.19559526647174,0.9976009903613051,0.9945122327567089,19795474,3607200000,"(250500, 14400)"
359,426,151,1086.7750530763265,667.5123149228824,1.766426129656476,0.9967511024899435,11329062,3487048134,"(152934, 22801)"
421,390,69,859.0848075944458,581.8785366929296,0.7124789965268206,0.9928741156599034,5570365,781708590,"(164190, 4761)"
312,629,157,1184.2235001103031,449.4363120333493,1.9128848202020625,0.9970504192424066,14268057,4837316952,"(196248, 24649)"
458,660,89,934.6244284563218,429.04128174916406,1.9637910070736395,0.9979322786681507,4950869,2394359880,"(302280, 7921)"
479,687,188,1059.6721062579256,369.6810683822123,1.9531143444997516,0.9981569230930839,21436378,11630756112,"(329073, 35344)"
438,474,234,1035.5800623132413,370.1406519960883,0.960234843946937,0.9958711882505441,46936343,11368002672,"(207612, 54756)"
406,425,109,1091.5323823743997,679.5152416885151,1.9230472397748544,0.9973508289279682,5430977,2050066550,"(172550, 11881)"
456,650,72,872.8327024054189,427.286764744038,1.713210388655197,0.9975704024424785,3733168,1536537600,"(296400, 5184)"
369,687,208,841.6440932055943,498.47402316523596,0.9967526392490789,0.994606749953381,59150760,10967553792,"(253503, 43264)"
295,481,152,1192.9518619761427,367.1549667006336,1.827980380092706,0.9969059327085232,10143411,3278342080,"(141895, 23104)"
301,703,227,1091.7143788535998,434.29978622981884,0.5170934304432471,0.9938811655539812,66717880,10903690987,"(211603, 51529)"
363,487,241,827.1179120256935,402.6631766170859,0.662051901821944,0.9944338108299886,57151500,10267617261,"(176781, 58081)"
256,384,162,975.2880565303102,467.86129167408296,0.7495076643439231,0.9920074915623075,20619794,2579890176,"(98304, 26244)"
467,612,160,940.4924677193878,450.1390281362193,1.7432104663493773,0.9976789491224756,16982160,7316582400,"(285804, 25600)"
371,443,179,829.4837558245497,638.3049936098241,0.9423629196741952,0.9937118892461151,33113408,5266034473,"(164353, 32041)"
419,493,90,829.6801607066637,368.04208126047627,1.0631868261199946,0.9958679403753077,6913732,1673192700,"(206567, 8100)"
294,640,87,935.1802336991743,694.1104400564573,1.8398392589696138,0.9958947994493742,5846557,1424183040,"(188160, 7569)"
271,580,231,865.9988779047657,655.9013081616174,0.7356556659961762,0.9939874267825678,50429147,8387281980,"(157180, 53361)"
307,529,116,1189.7593682705888,463.7119463002583,1.3311686484743441,0.9956649738338641,9473310,2185294768,"(162403, 13456)"
391,698,136,918.9602590726265,338.3663685608966,1.0893533219222329,0.9958988469333387,20702175,5047891328,"(272918, 18496)"
507,438,77,944.3315684909093,471.0423829782854,0.9418241734493222,0.9959999409522489,5266595,1316629314,"(222066, 5929)"
501,462,88,810.2942770926743,368.3328766768892,0.9377171990691613,0.9960518448720248,7076838,1792441728,"(231462, 7744)"
297,602,93,923.3413600470917,458.98693940324915,1.2336452181809858,0.9947910678321775,8055037,1546389306,"(178794, 8649)"
391,406,228,1017.6504116878721,373.9524882168189,1.8282390391243084,0.9975489190292383,20226938,8252252064,"(158746, 51984)"
445,455,178,817.8467698791503,475.89616914110763,0.8951012144935385,0.9949132309286018,32632732,6415217900,"(202475, 31684)"
393,648,79,860.4522697694157,578.5883804186238,0.6450539315384698,0.9915914445970041,13364205,1589358024,"(254664, 6241)"
432,637,169,1188.2822148694304,535.8905769214414,1.3304028592368633,0.9967774409820757,25327800,7859530224,"(275184, 28561)"
454,627,171,1186.2510816321205,574.8271729555547,1.9045421534198268,0.9978081975801655,18243872,8323684578,"(284658, 29241)"
376,603,140,831.5820199096332,661.1108805356616,1.57145854869554,0.9961182845902201,17249834,4443868800,"(226728, 19600)"
331,421,178,869.1515891225978,693.7471960996531,1.9582473175066353,0.9964489995119774,15678367,4415197084,"(139351, 31684)"
354,424,74,969.3499597262398,695.3119745347663,1.153089868298761,0.9946395750595928,4405871,821925696,"(150096, 5476)"
331,664,130,927.8997955048218,590.8412036722121,1.7110155046024764,0.9963111272563036,13701763,3714349600,"(219784, 16900)"
300,558,206,958.9419977428144,430.45072214789445,0.9143012298608739,0.9939698200948159,42837110,7103786400,"(167400, 42436)"
490,366,243,1049.2231714355232,509.02480417992365,1.129390751337843,0.996559910664475,36430022,10589847660,"(179340, 59049)"
468,436,101,1026.6375708220426,533.0708347510617,1.9472474970629436,0.9978746978141151,4423803,2081493648,"(204048, 10201)"
307,414,208,1111.817878785701,614.298252123871,1.8012129016477632,0.9964095474732562,19743065,5498767872,"(127098, 43264)"
432,570,131,953.2173891508212,494.2339169145323,1.4134432279286528,0.9968261687301991,13411737,4225724640,"(246240, 17161)"
275,448,134,961.1895833726306,547.2977954407193,1.5212192948199204,0.9952116781497629,10592626,2212179200,"(123200, 17956)"
461,379,165,1155.8296855657031,432.5976302937083,0.8563689408744608,0.9955565308064308,21136360,4756724775,"(174719, 27225)"
499,497,159,808.0931554373087,626.954370122111,0.954582430172145,0.9952300657969136,29906361,6269763843,"(248003, 25281)"
399,611,242,1073.9408108538908,688.9986570742726,0.841936120402651,0.9947255886426731,75304137,14277258996,"(243789, 58564)"
409,586,146,907.7679924035054,466.7090910821531,1.4683322171414663,0.996779396927527,16453710,5108890984,"(239674, 21316)"
352,586,118,1165.3731221674961,462.86814433617826,1.226690494561493,0.995874926092516,11847754,2872131328,"(206272, 13924)"
447,388,195,1116.5961568324938,326.24678704477276,1.5643540975465842,0.9976381576993109,15576123,6594903900,"(173436, 38025)"
462,429,198,1151.7330365439425,311.5792637280743,0.7891451702473373,0.995546438429122,34604861,7770154392,"(198198, 39204)"
358,389,127,813.2284178031941,320.2237126768561,1.0405626226734437,0.9952217253890928,10732754,2246156798,"(139262, 16129)"
357,500,158,1129.4025166756464,502.05054997486553,1.453114713613766,0.9964459052969048,15837309,4456074000,"(178500, 24964)"
319,708,71,896.7752378358447,495.51469562662714,1.1691551489112937,0.9946955500468129,6039222,1138519932,"(225852, 5041)"
498,660,205,939.9039606578618,365.4054458071403,1.8417378804682931,0.9980604944972326,26789957,13812777000,"(328680, 42025)"
302,505,71,954.6262682963938,365.1629622394482,1.3583870915304512,0.9957063130783415,3300999,768802910,"(152510, 5041)"
365,473,229,890.04481636791,382.6923944624769,1.4773809992839455,0.9965953004630486,30825048,9053676445,"(172645, 52441)"
266,709,66,989.6388826117379,352.9256363134728,0.7598009847232172,0.9914484251266632,7025251,821515464,"(188594, 4356)"
260,474,128,1043.3375531586573,677.201987223207,1.5691107321570563,0.9948436119230643,10411594,2019164160,"(123240, 16384)"
396,576,160,1140.634469237057,483.59920755624387,0.8273135811093972,0.9944522428673125,32394783,5839257600,"(228096, 25600)"
410,706,197,1129.7243285882655,458.86101598884807,0.6534681544529002,0.9938262816079793,69353411,11233653140,"(289460, 38809)"
447,647,229,1037.509017017633,413.0707511260388,1.5266197037857532,0.997375282141183,39807545,15166409169,"(289209, 52441)"
502,392,150,1195.3443863287068,556.2378982458623,1.792237400377746,0.9979222976574428,9199318,4427640000,"(196784, 22500)"
389,695,246,1180.8751192461664,560.5865874850485,0.7825401218600119,0.9948005169389245,85067719,16360803180,"(270355, 60516)"
379,389,217,961.6393705026219,427.83429527507946,0.7098942628646254,0.994143028383452,40661313,6942378359,"(147431, 47089)"
269,695,191,1198.9876398313183,403.77050908479555,1.1278485291220124,0.9944440462666059,37893301,6820305355,"(186955, 36481)"
454,378,213,1083.2275837503485,528.8169736147365,0.784872740617026,0.9947889745203268,40572340,7785864828,"(171612, 45369)"
369,711,200,1055.3254359510452,490.29408069409874,1.911001931934079,0.9973435970368846,27877249,10494360000,"(262359, 40000)"
439,619,140,1138.167697697838,636.25547783856,1.8147421765131657,0.9975035814039314,13296234,5326123600,"(271741, 19600)"
348,510,88,988.3123491047147,596.3675566275472,1.5877799556591792,0.9963016901450426,5082976,1374405120,"(177480, 7744)"
349,708,149,1061.7738577404612,388.90140460516034,0.834991888078413,0.9940156744110518,32828152,5485689492,"(247092, 22201)"
413,575,148,948.6729719059445,534.2282780827616,1.1956409422816399,0.9959571864125331,21029311,5201652400,"(237475, 21904)"
316,600,77,1146.557347877016,533.4298478970322,1.9164514760001155,0.9969176161938779,3465026,1124138400,"(189600, 5929)"
292,601,113,1000.1909497970818,646.999101879292,1.0725038297083807,0.9932934499318249,15028422,2240857348,"(175492, 12769)"
408,571,77,1148.339658541202,360.311380438105,1.9885217793318992,0.9979372355678315,2849229,1381267272,"(232968, 5929)"
431,569,209,1157.1380493242173,694.6597023533923,0.7148362284494577,0.9940635211413166,63593252,10712284759,"(245239, 43681)"
348,401,188,933.0517787666105,694.656149079872,0.9701211076360081,0.9937328459783299,30910760,4932184512,"(139548, 35344)"
285,362,179,909.4111448805999,604.4773124859996,0.7529086348743614,0.9925988531153943,24465749,3305669970,"(103170, 32041)"
337,610,86,851.7623830273144,473.48456571545466,1.1441145845136806,0.9948555735213461,7821564,1520395720,"(205570, 7396)"
475,604,162,801.8676550320545,513.5130411369032,1.5959886056158847,0.9972307442783384,20850844,7529403600,"(286900, 26244)"
263,524,199,876.2306839761618,570.6992566708441,1.4400303930074339,0.9945221974752388,29895069,5457493012,"(137812, 39601)"
383,475,241,1150.79405410394,424.8369041947448,0.6540623350093193,0.9945605629580485,57475191,10566385925,"(181925, 58081)"
412,445,80,1129.5375318697643,419.2809013976555,0.9362416877142299,0.9954706726573579,5314604,1173376000,"(183340, 6400)"
428,582,239,1198.1889639311714,437.09313570302396,1.8520756642167866,0.9977968517489365,31347743,14228612616,"(249096, 57121)"
439,456,106,1179.233741482777,667.2821635365733,1.105087466751688,0.9958863886520236,9252612,2249267424,"(200184, 11236)"
372,474,250,1193.9518097973041,384.47609166525785,0.5328699080984238,0.994551787849916,60042022,11020500000,"(176328, 62500)"
342,423,157,1084.4440360383403,616.850862018357,1.0627886490137592,0.9944900311310481,19647845,3565872234,"(144666, 24649)"
386,633,223,819.4347846326949,697.8720934628259,1.492954873756842,0.9958711866475816,50167908,12150684402,"(244338, 49729)"
266,384,240,846.3159305357204,477.72571557835863,0.6853925944933561,0.9942078165316177,34078279,5883494400,"(102144, 57600)"
385,602,243,861.2508392497746,578.0768116883637,1.4454670102444054,0.9961400287727559,52826743,13685786730,"(231770, 59049)"
410,575,233,840.3919388725845,508.1236936747347,1.4341966652009748,0.9964915133213361,44903829,12798631750,"(235750, 54289)"
326,574,90,1004.6339145862049,547.0791820220189,0.9240601522551388,0.9934655306140168,9904324,1515704400,"(187124, 8100)"
310,614,114,1043.6007237426918,611.1835666388092,1.7472482307606871,0.9962669869436795,9234200,2473658640,"(190340, 12996)"
359,543,244,963.9024922113156,364.14943945230755,1.3222081455926005,0.9962744148935185,43238281,11605769232,"(194937, 59536)"
362,712,187,932.2414464786806,301.09519962295707,1.5074496986978072,0.9968975274520214,27962740,9013049936,"(257744, 34969)"
312,653,235,997.6416115437283,679.7784062924464,1.6692893338766546,0.9958689805710451,46479424,11251320600,"(203736, 55225)"
294,411,129,1057.7347166274794,482.70049389799215,1.9659364293816184,0.9967857188585243,6463272,2010798594,"(120834, 16641)"
391,597,76,839.923566023047,369.88072357815633,0.5591667799530404,0.9916030991888215,11321326,1348274352,"(233427, 5776)"
404,544,237,925.0828427851058,595.4160783168704,0.6424977054958705,0.9943347341740734,69935430,12344598144,"(219776, 56169)"
279,364,99,1065.3420109963376,368.2049105425501,1.0362911063566165,0.9940676165287874,5904800,995350356,"(101556, 9801)"
480,678,132,1151.3902149589894,337.1805261749689,1.7224464343047445,0.9980056007948666,11309174,5670466560,"(325440, 17424)"
349,418,166,960.1000903913674,482.6154746765884,1.753562518049577,0.9968619449596852,12614744,4019924392,"(145882, 27556)"
500,575,230,1154.4495546725677,366.71149168329407,0.69876736435484,0.9952662393687844,71994582,15208750000,"(287500, 52900)"
286,441,90,966.4110866523586,536.3001211961354,1.7033971760676438,0.9959319516462374,4156002,1021620600,"(126126, 8100)"
480,452,220,951.900311646355,443.4395659308386,0.5432243443568323,0.99412752084019,61666105,10500864000,"(216960, 48400)"
322,607,188,845.174991749507,464.51370549406965,0.568958488069505,0.9927986817651316,49747615,6908126176,"(195454, 35344)"
389,695,144,804.9440851943737,647.3329087434081,1.2872268680579444,0.995393904278177,25822147,5606081280,"(270355, 20736)"
370,702,150,1007.6398716065382,575.296657385171,1.4273585240756212,0.9962021263999041,22195343,5844150000,"(259740, 22500)"
477,698,250,899.430797940283,438.29979498300145,1.5144433525361618,0.997352823917392,55085418,20809125000,"(332946, 62500)"
453,436,206,1156.824752652024,545.1656045155707,0.5174673010788713,0.9936631442955014,53112036,8381449488,"(197508, 42436)"
336,618,184,1140.7484605784266,647.7662538451073,0.6122978637154772,0.9927876669367544,50703644,7030130688,"(207648, 33856)"
507,524,125,932.3579370085747,411.26285210356326,1.260393998280613,0.9971223095291868,11945473,4151062500,"(265668, 15625)"
449,566,124,831.5322383019167,477.6755505837836,1.359552395881324,0.9967068319967571,12868266,3907564384,"(254134, 15376)"
301,615,178,926.4246109685505,692.2682955782811,1.6178584469859265,0.9954104637534914,26918473,5865183660,"(185115, 31684)"
265,412,167,964.9354190702197,522.8524045619332,0.5002545732175047,0.9917157355365493,25224931,3044921020,"(109180, 27889)"
302,669,222,1055.015248967999,656.044359530025,1.3434988581409817,0.9950073174849863,49713342,9957240792,"(202038, 49284)"
489,534,157,1130.1243962474919,626.6354746309462,1.7664761594063787,0.9977031546642875,14783633,6436494774,"(261126, 24649)"
425,646,222,1039.9804606233051,586.6632272516704,1.0449418207546342,0.9955079537742076,60781528,13530922200,"(274550, 49284)"
487,418,88,1103.7279804316468,388.698843128076,1.0120356718652581,0.9965040559520039,5511059,1576415104,"(203566, 7744)"
405,640,197,949.5561441841603,342.5288916998449,1.8453156780170876,0.9976692196493177,23446002,10059292800,"(259200, 38809)"
508,431,247,1097.0043561505051,463.68430288720583,0.8814339668771449,0.9959467539602206,54142444,13357798532,"(218948, 61009)"
356,456,94,1172.0865036612581,457.15859596606936,1.1855690124394833,0.995803259732487,6019808,1434400896,"(162336, 8836)"
353,533,91,1102.8597367241096,318.6001447636679,1.4498607013836453,0.9967907859761633,5000154,1558061869,"(188149, 8281)"
319,590,181,1063.3826780000811,682.4761286503003,0.7019540216459492,0.992746947366718,44721944,6165947810,"(188210, 32761)"
511,362,199,1094.485572125231,521.2905315616973,1.149215569780947,0.9967858096495329,23545462,7325472182,"(184982, 39601)"
503,620,109,1076.7270850496125,369.4601080730398,1.7228662311477412,0.9980240605396836,7321268,3705208660,"(311860, 11881)"
309,558,232,1040.2184087221644,653.0783454234712,1.2561651790297466,0.99491435759382,47197008,9280441728,"(172422, 53824)"
452,574,219,1166.3640966788398,604.9498625047171,0.9103938199341668,0.9953142427461723,58306684,12443385528,"(259448, 47961)"
431,510,179,1121.9187323253507,355.27200225813823,1.4037866745145724,0.9972203588766333,19576824,7042932210,"(219810, 32041)"
409,719,204,1144.2830184516633,584.749742558058,1.9032681161938036,0.9975185950929726,30367579,12238058736,"(294071, 41616)"
367,462,117,1049.6670356821553,416.23179819170025,1.0179403713478716,0.9952329348449426,11064476,2321024706,"(169554, 13689)"
323,692,109,1001.5573756172998,577.7247894909306,0.9835720961207828,0.9936711886090872,16806751,2655593596,"(223516, 11881)"
315,540,207,992.1479689562507,528.2552777012397,1.5007358570783245,0.9958499055835698,30248440,7288614900,"(170100, 42849)"
469,705,255,1157.546400551168,513.5611214814423,1.8162158524315926,0.9978288550213993,46680032,21500191125,"(330645, 65025)"
472,366,197,842.5881863393549,452.3481254140338,0.5795974992616568,0.9936545721982619,42541857,6704332368,"(172752, 38809)"
284,462,132,1100.0740074680216,364.374157737292,0.9299233222386649,0.9935705211666247,14698870,2286168192,"(131208, 17424)"
384,434,79,1076.237940145604,418.0562263846424,1.6303909220677475,0.9971740085292714,2939314,1040100096,"(166656, 6241)"
272,543,179,840.9920025351906,647.2141494617641,1.6092387202592748,0.994824176937528,24493690,4732327536,"(147696, 32041)"
370,691,207,955.554664843069,504.36892147155754,1.6952504716681884,0.9968802458146504,34177543,10955203830,"(255670, 42849)"
403,714,234,818.7919525101328,452.6330512391169,1.1248493562270174,0.995626150648906,68912625,15755600952,"(287742, 54756)"
416,642,77,805.1860950698554,400.5364513489223,1.4308425434177736,0.996793329612088,5077666,1583469888,"(267072, 5929)"
482,475,226,1081.851627557115,559.0529542200002,1.6326615578128247,0.9975324441046799,28855229,11693850200,"(228950, 51076)"
356,459,139,979.5259689611968,693.3813294251527,0.6117034910653893,0.9910628904222392,28215605,3157128684,"(163404, 19321)"
344,623,94,950.8792908210582,471.40312576029373,1.3348979308929994,0.9958475404533266,7863350,1893660832,"(214312, 8836)"
322,442,213,1138.4056784362083,302.25805440712804,1.1994970073143687,0.9958098517537715,27056196,6457097556,"(142324, 45369)"
335,380,103,1171.451295383662,538.752132805751,1.6604914247883318,0.9966547360039132,4517865,1350525700,"(127300, 10609)"
410,611,210,1020.0640718879866,329.152318191622,1.561522342091713,0.9973554855125023,29215250,11047491000,"(250510, 44100)"
368,454,197,827.2705876417704,502.05614018252635,1.1238968656556325,0.9950306277586465,32220899,6483897248,"(167072, 38809)"
462,407,153,888.4792324405811,385.34152407447834,0.9978252723559722,0.9960254401553202,17494772,4401687906,"(188034, 23409)"
440,510,119,1180.1233105440606,547.3122403934565,1.2122857831042007,0.9965015672830945,11117069,3177728400,"(224400, 14161)"
260,418,235,938.4029163291074,396.13915057330263,1.4633965337317558,0.9953131452902961,28129813,6001853000,"(108680, 55225)"
380,380,238,1154.264063599518,452.54904304722675,1.6943098784795516,0.997232329790316,22637864,8179393600,"(144400, 56644)"
314,557,129,1016.0949251770246,413.131597711759,1.867003889942927,0.9969387996853512,8909555,2910477618,"(174898, 16641)"
447,623,194,978.2227590286872,317.5406643642007,1.84742241335878,0.9979475766779812,21511266,10480910916,"(278481, 37636)"
354,524,195,832.9381792194004,338.3825724345291,1.9574431548596494,0.9973982214523334,18351607,7053485400,"(185496, 38025)"
259,680,80,884.31258997421,551.8057935642668,0.8197626977967194,0.9902515676456394,10988121,1127168000,"(176120, 6400)"
473,413,116,1015.1016856096645,581.0971465070165,1.9643358820085417,0.9978417636165899,5673175,2628616144,"(195349, 13456)"
478,691,82,1098.756330269705,361.5018308870582,1.1888378528900625,0.9970200908545194,6618151,2220923752,"(330298, 6724)"
425,379,86,829.2992116638067,371.1968654221737,0.8778620014870637,0.995053146085232,5893240,1191310700,"(161075, 7396)"
292,654,122,1164.3946297724483,463.05311139831724,1.1766884956160626,0.994813488086794,14741974,2842367712,"(190968, 14884)"
